,var,vsa,vca,initTime,solveTime,solutions,variables,propagators,propagations,nodes,failures,restarts,peakDepth
106,X,impact,indomain_max,0.681101,9.65839,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
107,X,impact,indomain_median,0.731679,10.5937,3.0,5925.0,2322.0,4187539.0,12278.0,6134.0,0.0,24.0
108,X,impact,indomain_min,0.728466,9.5138,2.0,5925.0,2322.0,3921769.0,12081.0,6038.0,0.0,26.0
109,X,impact,indomain_random,0.704087,9.65896,7.0,5925.0,2322.0,4046291.0,12249.0,6115.0,0.0,29.0
110,X,impact,indomain_reverse_split,0.680323,8.68297,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
111,X,impact,indomain_split,0.734823,8.92272,2.0,5925.0,2322.0,3822666.0,12081.0,6038.0,0.0,28.0
112,X,impact,indomain_split_random,0.719157,9.67643,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
113,X,input_order,indomain,0.689158,10.6923,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
114,X,input_order,indomain_max,0.752468,10.0439,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
115,X,input_order,indomain_median,0.740491,10.8577,3.0,5925.0,2322.0,4186823.0,12278.0,6134.0,0.0,24.0
116,X,input_order,indomain_min,0.844034,9.5608,2.0,5925.0,2322.0,3921769.0,12081.0,6038.0,0.0,26.0
117,X,input_order,indomain_random,0.740548,10.7465,7.0,5925.0,2322.0,4045761.0,12249.0,6115.0,0.0,29.0
118,X,input_order,indomain_reverse_split,0.839265,9.13699,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
119,X,input_order,indomain_split,0.712812,9.11437,2.0,5925.0,2322.0,3823152.0,12081.0,6038.0,0.0,28.0
120,X,input_order,indomain_split_random,0.720821,9.28825,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
121,X,largest,indomain,0.736259,5.66278,2.0,5925.0,2322.0,2334176.0,5179.0,3028.0,0.0,19.0
122,X,largest,indomain_max,0.679299,7.86211,4.0,5925.0,2322.0,3253612.0,6193.0,3088.0,0.0,24.0
123,X,largest,indomain_median,0.715943,5.98075,4.0,5925.0,2322.0,2455497.0,6079.0,3034.0,0.0,23.0
124,X,largest,indomain_min,0.750706,5.97665,2.0,5925.0,2322.0,2340878.0,5887.0,2941.0,0.0,26.0
125,X,largest,indomain_random,0.704294,6.15095,5.0,5925.0,2322.0,2560693.0,6081.0,3033.0,0.0,22.0
126,X,largest,indomain_reverse_split,0.674226,6.78431,5.0,5925.0,2322.0,2780428.0,6265.0,3122.0,0.0,28.0
127,X,largest,indomain_split,0.710769,6.74961,2.0,5925.0,2322.0,2591857.0,6223.0,3109.0,0.0,23.0
128,X,largest,indomain_split_random,0.696513,5.86878,2.0,5925.0,2322.0,2333718.0,5887.0,2941.0,0.0,26.0
129,X,max_regret,indomain,0.890383,9.41787,2.0,5925.0,2322.0,3037172.0,5956.0,3602.0,0.0,19.0
130,X,max_regret,indomain_max,0.802798,9.53082,4.0,5925.0,2322.0,3803067.0,8240.0,4113.0,0.0,24.0
131,X,max_regret,indomain_median,0.68835,11.4603,5.0,5925.0,2322.0,3725979.0,8207.0,4097.0,0.0,25.0
132,X,max_regret,indomain_min,0.725326,24.6676,5.0,5925.0,2322.0,15251871.0,42381.0,21184.0,0.0,28.0
133,X,max_regret,indomain_random,0.755362,10.1638,3.0,5925.0,2322.0,4743313.0,11437.0,5715.0,0.0,30.0
134,X,max_regret,indomain_reverse_split,0.888888,20.2876,4.0,5925.0,2322.0,11699090.0,32962.0,16474.0,0.0,28.0
135,X,max_regret,indomain_split,0.700949,21.1154,3.0,5925.0,2322.0,11136598.0,31259.0,15626.0,0.0,28.0
136,X,max_regret,indomain_split_random,0.703199,24.0533,5.0,5925.0,2322.0,15093582.0,42381.0,21184.0,0.0,28.0
137,X,most_constrained,indomain,0.716912,6.90014,2.0,5925.0,2322.0,2464607.0,6985.0,4629.0,0.0,20.0
138,X,most_constrained,indomain_max,0.823717,6.85263,4.0,5925.0,2322.0,2662549.0,8496.0,4241.0,0.0,26.0
139,X,most_constrained,indomain_median,0.701068,6.91264,2.0,5925.0,2322.0,2510366.0,8554.0,4274.0,0.0,27.0
140,X,most_constrained,indomain_min,0.719558,6.20257,2.0,5925.0,2322.0,2290969.0,8073.0,4034.0,0.0,27.0
141,X,most_constrained,indomain_random,0.790009,6.56766,3.0,5925.0,2322.0,2507034.0,8501.0,4247.0,0.0,29.0
142,X,most_constrained,indomain_reverse_split,0.770987,7.18125,4.0,5925.0,2322.0,2357360.0,8083.0,4034.0,0.0,32.0
143,X,most_constrained,indomain_split,0.895894,5.5636,2.0,5925.0,2322.0,2118705.0,8199.0,4097.0,0.0,27.0
144,X,most_constrained,indomain_split_random,0.723355,6.43322,2.0,5925.0,2322.0,2291002.0,8073.0,4034.0,0.0,27.0
145,X,occurrence,indomain,0.747347,8.85074,2.0,5925.0,2322.0,3411976.0,8952.0,4955.0,0.0,19.0
146,X,occurrence,indomain_max,0.707433,13.252,5.0,5925.0,2322.0,5246102.0,8810.0,4397.0,0.0,29.0
147,X,occurrence,indomain_median,0.710865,9.17349,5.0,5925.0,2322.0,5575428.0,13824.0,6905.0,0.0,23.0
148,X,occurrence,indomain_min,0.755518,120.004,18.0,5925.0,2322.0,62142878.0,231450.0,115706.0,0.0,32.0
149,X,occurrence,indomain_random,0.685875,47.4389,5.0,5925.0,2322.0,21666979.0,57647.0,28818.0,0.0,40.0
150,X,occurrence,indomain_reverse_split,0.726603,106.737,2.0,5925.0,2322.0,54825217.0,170681.0,85337.0,0.0,39.0
151,X,occurrence,indomain_split,0.713244,97.1961,3.0,5925.0,2322.0,48582109.0,170695.0,85344.0,0.0,40.0
152,X,occurrence,indomain_split_random,0.685616,119.823,18.0,5925.0,2322.0,62142837.0,231450.0,115706.0,0.0,32.0
153,X,smallest,indomain,0.757896,10.5469,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
154,X,smallest,indomain_max,0.706552,9.59392,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
155,X,smallest,indomain_median,0.753364,10.4544,3.0,5925.0,2322.0,4187555.0,12278.0,6134.0,0.0,24.0
156,X,smallest,indomain_min,0.67289,180.245,6.0,5925.0,2322.0,70996193.0,245852.0,122913.0,0.0,27.0
157,X,smallest,indomain_random,0.767592,16.8823,2.0,5925.0,2322.0,9589982.0,32615.0,16305.0,0.0,28.0
158,X,smallest,indomain_reverse_split,0.817926,45.6686,6.0,5925.0,2322.0,27340763.0,142096.0,71039.0,0.0,32.0
159,X,smallest,indomain_split,0.675031,41.8597,3.0,5925.0,2322.0,26192734.0,142193.0,71093.0,0.0,30.0
160,X,smallest,indomain_split_random,0.673529,180.248,6.0,5925.0,2322.0,70482494.0,245054.0,122514.0,0.0,27.0
161,distances,anti_first_fail,indomain,0.724302,180.254,0.0,5925.0,2322.0,155302265.0,875001.0,513363.0,0.0,79.0
162,distances,anti_first_fail,indomain_max,,,,,,,,,,
163,distances,anti_first_fail,indomain_median,0.69794,180.275,0.0,5925.0,2322.0,283093115.0,3041593.0,1520791.0,0.0,44.0
164,distances,anti_first_fail,indomain_min,0.700786,180.247,0.0,5925.0,2322.0,166666251.0,892852.0,446410.0,0.0,56.0
165,distances,anti_first_fail,indomain_random,0.682578,180.244,0.0,5925.0,2322.0,139926011.0,2107567.0,1053776.0,0.0,57.0
166,distances,anti_first_fail,indomain_reverse_split,0.708983,180.248,0.0,5925.0,2322.0,80894275.0,2110402.0,1055180.0,0.0,54.0
167,distances,anti_first_fail,indomain_split,0.694364,180.292,0.0,5925.0,2322.0,136639876.0,809869.0,404857.0,0.0,183.0
168,distances,anti_first_fail,indomain_split_random,0.702385,180.247,0.0,5925.0,2322.0,164713832.0,877068.0,438518.0,0.0,56.0
169,distances,dom_w_deg,indomain,0.69412,180.245,0.0,5925.0,2322.0,391654753.0,1758118.0,1281228.0,0.0,47.0
170,distances,dom_w_deg,indomain_max,0.707961,180.246,0.0,5925.0,2322.0,213360946.0,2958981.0,1479485.0,0.0,52.0
171,distances,dom_w_deg,indomain_median,0.67534,180.246,0.0,5925.0,2322.0,172470004.0,2320136.0,1160061.0,0.0,68.0
172,distances,dom_w_deg,indomain_min,,,,,,,,,,
173,distances,dom_w_deg,indomain_random,,,,,,,,,,
174,distances,dom_w_deg,indomain_reverse_split,0.789134,180.283,0.0,5925.0,2322.0,105654762.0,1782733.0,891347.0,0.0,66.0
175,distances,dom_w_deg,indomain_split,0.80078,180.281,0.0,5925.0,2322.0,195675978.0,1560340.0,780094.0,0.0,183.0
176,distances,dom_w_deg,indomain_split_random,,,,,,,,,,
177,distances,first_fail,indomain,,,,,,,,,,
178,distances,first_fail,indomain_max,,,,,,,,,,
179,distances,first_fail,indomain_median,,,,,,,,,,
180,distances,first_fail,indomain_min,0.805551,180.291,0.0,5925.0,2322.0,132526617.0,991294.0,495630.0,0.0,71.0
181,distances,first_fail,indomain_random,,,,,,,,,,
182,distances,first_fail,indomain_reverse_split,0.720523,180.249,0.0,5925.0,2322.0,113975017.0,1887657.0,943810.0,0.0,63.0
183,distances,first_fail,indomain_split,,,,,,,,,,
184,distances,first_fail,indomain_split_random,0.682312,180.244,0.0,5925.0,2322.0,157833922.0,1224443.0,612206.0,0.0,71.0
185,distances,impact,indomain,0.680567,180.246,0.0,5925.0,2322.0,159290778.0,909333.0,531482.0,0.0,79.0
186,distances,impact,indomain_max,0.669365,180.246,0.0,5925.0,2322.0,242228816.0,3179515.0,1589752.0,0.0,29.0
187,distances,impact,indomain_median,0.664798,180.263,0.0,5925.0,2322.0,232809984.0,3199892.0,1599939.0,0.0,50.0
188,distances,impact,indomain_min,0.668976,180.264,0.0,5925.0,2322.0,163372848.0,1257110.0,628538.0,0.0,71.0
189,distances,impact,indomain_random,0.665129,180.258,0.0,5925.0,2322.0,193522484.0,2814436.0,1407211.0,0.0,50.0
190,distances,impact,indomain_reverse_split,0.666522,180.267,0.0,5925.0,2322.0,117663552.0,1940686.0,970322.0,0.0,63.0
191,distances,impact,indomain_split,0.664583,180.264,0.0,5925.0,2322.0,198591627.0,964471.0,482161.0,0.0,197.0
192,distances,impact,indomain_split_random,0.674637,180.266,0.0,5925.0,2322.0,165164580.0,1269235.0,634601.0,0.0,71.0
193,distances,input_order,indomain,0.664228,180.267,0.0,5925.0,2322.0,158644798.0,906504.0,529837.0,0.0,79.0
194,distances,input_order,indomain_max,0.672871,180.267,0.0,5925.0,2322.0,243852828.0,3203025.0,1601507.0,0.0,29.0
195,distances,input_order,indomain_median,0.663796,180.268,0.0,5925.0,2322.0,232504146.0,3195068.0,1597527.0,0.0,50.0
196,distances,input_order,indomain_min,0.67617,180.266,0.0,5925.0,2322.0,164602169.0,1265277.0,632623.0,0.0,71.0
197,distances,input_order,indomain_random,0.666288,180.262,0.0,5925.0,2322.0,194580292.0,2831149.0,1415569.0,0.0,50.0
198,distances,input_order,indomain_reverse_split,0.662694,180.268,0.0,5925.0,2322.0,116418860.0,1928199.0,964078.0,0.0,63.0
199,distances,input_order,indomain_split,0.671492,180.247,0.0,5925.0,2322.0,198891521.0,965796.0,482822.0,0.0,197.0
200,distances,input_order,indomain_split_random,0.668638,180.266,0.0,5925.0,2322.0,163154714.0,1256092.0,628029.0,0.0,71.0
201,distances,largest,indomain,0.668039,180.271,0.0,5925.0,2322.0,158291680.0,905004.0,529008.0,0.0,79.0
202,distances,largest,indomain_max,0.699505,180.254,0.0,5925.0,2322.0,186235012.0,2006515.0,1003252.0,0.0,27.0
203,distances,largest,indomain_median,0.661848,180.266,0.0,5925.0,2322.0,232126509.0,3190072.0,1595030.0,0.0,50.0
204,distances,largest,indomain_min,0.677473,180.267,0.0,5925.0,2322.0,157936426.0,1128801.0,564384.0,0.0,71.0
205,distances,largest,indomain_random,0.668498,180.268,0.0,5925.0,2322.0,157324836.0,2379554.0,1189770.0,0.0,51.0
206,distances,largest,indomain_reverse_split,0.667822,180.269,0.0,5925.0,2322.0,125876508.0,1878030.0,938995.0,0.0,59.0
207,distances,largest,indomain_split,0.679134,180.245,0.0,5925.0,2322.0,132882112.0,751266.0,375566.0,0.0,183.0
208,distances,largest,indomain_split_random,0.679238,180.247,0.0,5925.0,2322.0,157052848.0,1124668.0,562317.0,0.0,71.0
209,distances,max_regret,indomain,0.665421,180.268,0.0,5925.0,2322.0,159423915.0,909880.0,531806.0,0.0,79.0
210,distances,max_regret,indomain_max,0.662268,180.268,0.0,5925.0,2322.0,243008071.0,3190568.0,1595278.0,0.0,29.0
211,distances,max_regret,indomain_median,0.662186,180.266,0.0,5925.0,2322.0,233170329.0,3204720.0,1602353.0,0.0,50.0
212,distances,max_regret,indomain_min,0.663007,180.268,0.0,5925.0,2322.0,163386563.0,1257176.0,628571.0,0.0,71.0
213,distances,max_regret,indomain_random,0.667114,180.269,0.0,5925.0,2322.0,193851909.0,2819751.0,1409869.0,0.0,50.0
214,distances,max_regret,indomain_reverse_split,0.667655,180.271,0.0,5925.0,2322.0,114017503.0,1888474.0,944218.0,0.0,63.0
215,distances,max_regret,indomain_split,0.703787,180.259,0.0,5925.0,2322.0,192486224.0,935660.0,467752.0,0.0,197.0
216,distances,max_regret,indomain_split_random,0.792986,180.267,0.0,5925.0,2322.0,161347929.0,1247687.0,623827.0,0.0,71.0
217,distances,most_constrained,indomain,0.68947,180.251,0.0,5925.0,2322.0,230351858.0,1204992.0,1045568.0,0.0,47.0
218,distances,most_constrained,indomain_max,0.675138,180.245,0.0,5925.0,2322.0,325399551.0,3424490.0,1712239.0,0.0,45.0
219,distances,most_constrained,indomain_median,0.673606,180.247,0.0,5925.0,2322.0,298658654.0,3383163.0,1691574.0,0.0,86.0
220,distances,most_constrained,indomain_min,0.70652,180.246,0.0,5925.0,2322.0,249457047.0,2323421.0,1161695.0,0.0,47.0
221,distances,most_constrained,indomain_random,0.736745,180.258,0.0,5925.0,2322.0,270720473.0,3143756.0,1571871.0,0.0,87.0
222,distances,most_constrained,indomain_reverse_split,0.689099,180.246,0.0,5925.0,2322.0,167699772.0,1935411.0,967687.0,0.0,67.0
223,distances,most_constrained,indomain_split,0.717158,180.257,0.0,5925.0,2322.0,222604149.0,1747021.0,873442.0,0.0,183.0
224,distances,most_constrained,indomain_split_random,0.709177,180.253,0.0,5925.0,2322.0,246641339.0,2297343.0,1148658.0,0.0,47.0
225,distances,occurrence,indomain,0.678597,180.258,0.0,5925.0,2322.0,233966756.0,1222295.0,1060091.0,0.0,47.0
226,distances,occurrence,indomain_max,0.708685,180.248,0.0,5925.0,2322.0,321176159.0,3380722.0,1690355.0,0.0,45.0
227,distances,occurrence,indomain_median,0.674048,180.247,0.0,5925.0,2322.0,293848839.0,3326317.0,1663152.0,0.0,86.0
228,distances,occurrence,indomain_min,0.743126,180.246,0.0,5925.0,2322.0,220107672.0,2158759.0,1079366.0,0.0,47.0
229,distances,occurrence,indomain_random,0.66838,180.251,0.0,5925.0,2322.0,248873903.0,3276965.0,1638475.0,0.0,89.0
230,distances,occurrence,indomain_reverse_split,0.753187,180.244,0.0,5925.0,2322.0,82218873.0,2152552.0,1076255.0,0.0,59.0
231,distances,occurrence,indomain_split,0.681627,180.245,0.0,5925.0,2322.0,267353952.0,2846478.0,1423173.0,0.0,183.0
232,distances,occurrence,indomain_split_random,0.668393,180.244,0.0,5925.0,2322.0,230001424.0,2231168.0,1115568.0,0.0,47.0
233,distances,smallest,indomain,0.71142,180.248,0.0,5925.0,2322.0,153814619.0,869795.0,510277.0,0.0,79.0
234,distances,smallest,indomain_max,,,,,,,,,,
235,distances,smallest,indomain_median,0.703758,180.245,0.0,5925.0,2322.0,228298792.0,3134069.0,1567028.0,0.0,50.0
236,distances,smallest,indomain_min,0.678258,180.245,0.0,5925.0,2322.0,164217892.0,873820.0,436894.0,0.0,56.0
237,distances,smallest,indomain_random,0.679809,180.244,0.0,5925.0,2322.0,132109510.0,2308597.0,1154293.0,0.0,46.0
238,distances,smallest,indomain_reverse_split,0.698273,180.247,0.0,5925.0,2322.0,79187932.0,2100551.0,1050254.0,0.0,59.0
239,distances,smallest,indomain_split,0.711781,180.247,0.0,5925.0,2322.0,176264060.0,1405533.0,702692.0,0.0,193.0
240,distances,smallest,indomain_split_random,,,,,,,,,,
241,scheduling,anti_first_fail,indomain,0.70002,4.96672,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
242,scheduling,anti_first_fail,indomain_max,0.676839,5.11502,6.0,5925.0,2322.0,3546468.0,19709.0,9847.0,0.0,33.0
243,scheduling,anti_first_fail,indomain_median,0.707965,4.93197,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
244,scheduling,anti_first_fail,indomain_min,0.736329,4.87199,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
245,scheduling,anti_first_fail,indomain_random,0.746693,5.33138,9.0,5925.0,2322.0,3778081.0,23518.0,11748.0,0.0,29.0
246,scheduling,anti_first_fail,indomain_reverse_split,0.74808,4.94106,6.0,5925.0,2322.0,3546634.0,19709.0,9847.0,0.0,33.0
247,scheduling,anti_first_fail,indomain_split,0.697818,4.85499,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
248,scheduling,anti_first_fail,indomain_split_random,0.697751,4.87409,10.0,5925.0,2322.0,3549102.0,20919.0,10447.0,0.0,25.0
249,scheduling,dom_w_deg,indomain,0.709186,4.94283,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
250,scheduling,dom_w_deg,indomain_max,0.852367,4.84089,6.0,5925.0,2322.0,3546468.0,19709.0,9847.0,0.0,33.0
251,scheduling,dom_w_deg,indomain_median,0.721257,4.99527,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
252,scheduling,dom_w_deg,indomain_min,0.694667,4.94411,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
253,scheduling,dom_w_deg,indomain_random,0.768924,5.49868,11.0,5925.0,2322.0,3778646.0,27376.0,13677.0,0.0,30.0
254,scheduling,dom_w_deg,indomain_reverse_split,0.695482,4.93682,6.0,5925.0,2322.0,3546468.0,19709.0,9847.0,0.0,33.0
255,scheduling,dom_w_deg,indomain_split,0.679169,4.7985,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
256,scheduling,dom_w_deg,indomain_split_random,0.676138,4.78953,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
257,scheduling,first_fail,indomain,0.681188,4.95091,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
258,scheduling,first_fail,indomain_max,0.755882,5.71402,6.0,5925.0,2322.0,3546614.0,19709.0,9847.0,0.0,33.0
259,scheduling,first_fail,indomain_median,0.844166,5.11133,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
260,scheduling,first_fail,indomain_min,0.690969,4.80214,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
261,scheduling,first_fail,indomain_random,0.720977,5.41566,9.0,5925.0,2322.0,3778081.0,23518.0,11748.0,0.0,29.0
262,scheduling,first_fail,indomain_reverse_split,0.673059,4.94914,6.0,5925.0,2322.0,3546468.0,19709.0,9847.0,0.0,33.0
263,scheduling,first_fail,indomain_split,0.68688,5.04448,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
264,scheduling,first_fail,indomain_split_random,0.700376,4.91446,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
265,scheduling,impact,indomain,0.683502,4.85362,10.0,5925.0,2322.0,3549890.0,20919.0,10447.0,0.0,25.0
266,scheduling,impact,indomain_max,0.778362,4.80581,6.0,5925.0,2322.0,3546468.0,19709.0,9847.0,0.0,33.0
267,scheduling,impact,indomain_median,0.675262,4.86303,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
268,scheduling,impact,indomain_min,0.679989,4.86725,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
269,scheduling,impact,indomain_random,0.701332,5.28512,9.0,5925.0,2322.0,3778081.0,23518.0,11748.0,0.0,29.0
270,scheduling,impact,indomain_reverse_split,0.67031,4.8076,6.0,5925.0,2322.0,3546468.0,19709.0,9847.0,0.0,33.0
271,scheduling,impact,indomain_split,0.721322,4.83501,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
272,scheduling,impact,indomain_split_random,0.696066,4.88878,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
273,scheduling,input_order,indomain,0.67592,4.78292,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
274,scheduling,input_order,indomain_max,0.670198,4.87264,6.0,5925.0,2322.0,3546468.0,19709.0,9847.0,0.0,33.0
275,scheduling,input_order,indomain_median,0.914435,4.96533,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
276,scheduling,input_order,indomain_min,0.709664,4.90285,10.0,5925.0,2322.0,3537317.0,20919.0,10447.0,0.0,25.0
