,var,vsa,vca,initTime,solveTime,solutions,variables,propagators,propagations,nodes,failures,restarts,peakDepth
246,P,most_constrained,indomain_random,0.781075,17.6646,13.0,5925.0,2322.0,6610471.0,49344.0,24655.0,0.0,26.0
247,P,most_constrained,indomain_random,0.871357,17.5333,13.0,5925.0,2322.0,6606991.0,49344.0,24655.0,0.0,26.0
248,P,most_constrained,indomain_random,0.77799,16.6802,13.0,5925.0,2322.0,6606991.0,49344.0,24655.0,0.0,26.0
249,P,most_constrained,indomain_random,0.776985,16.6579,13.0,5925.0,2322.0,6606991.0,49344.0,24655.0,0.0,26.0
250,P,most_constrained,indomain_random,0.772676,17.6759,13.0,5925.0,2322.0,6606991.0,49344.0,24655.0,0.0,26.0
251,P,most_constrained,indomain_reverse_split,0.815488,19.5353,3.0,5925.0,2322.0,7028248.0,62013.0,31002.0,0.0,35.0
252,P,most_constrained,indomain_reverse_split,0.876572,18.7759,3.0,5925.0,2322.0,7028248.0,62013.0,31002.0,0.0,35.0
253,P,most_constrained,indomain_reverse_split,0.817858,19.1123,3.0,5925.0,2322.0,7027855.0,62013.0,31002.0,0.0,35.0
254,P,most_constrained,indomain_reverse_split,0.968401,18.4825,3.0,5925.0,2322.0,7028248.0,62013.0,31002.0,0.0,35.0
255,P,most_constrained,indomain_reverse_split,0.798949,18.6333,3.0,5925.0,2322.0,7028248.0,62013.0,31002.0,0.0,35.0
256,P,most_constrained,indomain_split,0.78025,15.2807,11.0,5925.0,2322.0,6186910.0,37027.0,18499.0,0.0,26.0
257,P,most_constrained,indomain_split,0.784241,15.287,11.0,5925.0,2322.0,6186910.0,37027.0,18499.0,0.0,26.0
258,P,most_constrained,indomain_split,0.780787,15.2187,11.0,5925.0,2322.0,6186910.0,37027.0,18499.0,0.0,26.0
259,P,most_constrained,indomain_split,0.779222,15.2137,11.0,5925.0,2322.0,6186910.0,37027.0,18499.0,0.0,26.0
260,P,most_constrained,indomain_split,0.774515,15.1961,11.0,5925.0,2322.0,6186910.0,37027.0,18499.0,0.0,26.0
261,P,most_constrained,indomain_split_random,0.778739,15.5095,11.0,5925.0,2322.0,6186909.0,37027.0,18499.0,0.0,26.0
262,P,most_constrained,indomain_split_random,0.80592,16.1331,11.0,5925.0,2322.0,6191949.0,37027.0,18499.0,0.0,26.0
263,P,most_constrained,indomain_split_random,0.899811,16.3881,11.0,5925.0,2322.0,6186909.0,37027.0,18499.0,0.0,26.0
264,P,most_constrained,indomain_split_random,0.788361,15.3999,11.0,5925.0,2322.0,6186909.0,37027.0,18499.0,0.0,26.0
265,P,most_constrained,indomain_split_random,0.78779,15.3977,11.0,5925.0,2322.0,6186909.0,37027.0,18499.0,0.0,26.0
266,P,smallest,indomain,0.789038,5.58266,10.0,5925.0,2322.0,3553825.0,22827.0,12355.0,0.0,26.0
267,P,smallest,indomain,0.794848,5.58426,10.0,5925.0,2322.0,3553411.0,22827.0,12355.0,0.0,26.0
268,P,smallest,indomain,0.785133,5.57581,10.0,5925.0,2322.0,3553411.0,22827.0,12355.0,0.0,26.0
269,P,smallest,indomain,0.78294,5.56582,10.0,5925.0,2322.0,3553411.0,22827.0,12355.0,0.0,26.0
270,P,smallest,indomain,0.784645,5.57311,10.0,5925.0,2322.0,3553495.0,22827.0,12355.0,0.0,26.0
271,P,smallest,indomain_max,0.781712,5.50202,6.0,5925.0,2322.0,3575090.0,19717.0,9851.0,0.0,33.0
272,P,smallest,indomain_max,0.784067,5.49627,6.0,5925.0,2322.0,3574984.0,19717.0,9851.0,0.0,33.0
273,P,smallest,indomain_max,0.785755,5.50134,6.0,5925.0,2322.0,3574984.0,19717.0,9851.0,0.0,33.0
274,P,smallest,indomain_max,0.895148,5.65887,6.0,5925.0,2322.0,3574984.0,19717.0,9851.0,0.0,33.0
275,P,smallest,indomain_max,0.797019,5.60745,6.0,5925.0,2322.0,3575090.0,19717.0,9851.0,0.0,33.0
276,P,smallest,indomain_min,0.774652,5.47985,10.0,5925.0,2322.0,3553025.0,21545.0,10760.0,0.0,25.0
277,P,smallest,indomain_min,0.790403,5.55351,10.0,5925.0,2322.0,3553025.0,21545.0,10760.0,0.0,25.0
278,P,smallest,indomain_min,0.785995,5.49232,10.0,5925.0,2322.0,3553379.0,21545.0,10760.0,0.0,25.0
279,P,smallest,indomain_min,0.780523,5.47513,10.0,5925.0,2322.0,3553379.0,21545.0,10760.0,0.0,25.0
280,P,smallest,indomain_min,0.786154,5.46923,10.0,5925.0,2322.0,3553379.0,21545.0,10760.0,0.0,25.0
281,P,smallest,indomain_random,0.769784,6.23451,6.0,5925.0,2322.0,4126654.0,25233.0,12608.0,0.0,36.0
282,P,smallest,indomain_random,0.767985,6.24044,6.0,5925.0,2322.0,4127225.0,25233.0,12608.0,0.0,36.0
283,P,smallest,indomain_random,0.780095,6.25173,6.0,5925.0,2322.0,4126654.0,25233.0,12608.0,0.0,36.0
284,P,smallest,indomain_random,0.77936,6.33602,6.0,5925.0,2322.0,4126654.0,25233.0,12608.0,0.0,36.0
285,P,smallest,indomain_random,0.789902,6.21773,6.0,5925.0,2322.0,4127225.0,25233.0,12608.0,0.0,36.0
286,P,smallest,indomain_reverse_split,0.77073,5.53137,6.0,5925.0,2322.0,3622300.0,19553.0,9769.0,0.0,32.0
287,P,smallest,indomain_reverse_split,0.771967,5.54199,6.0,5925.0,2322.0,3622406.0,19553.0,9769.0,0.0,32.0
288,P,smallest,indomain_reverse_split,0.771362,5.58838,6.0,5925.0,2322.0,3622300.0,19553.0,9769.0,0.0,32.0
289,P,smallest,indomain_reverse_split,0.782331,5.55982,6.0,5925.0,2322.0,3622300.0,19553.0,9769.0,0.0,32.0
290,P,smallest,indomain_reverse_split,0.769538,5.53508,6.0,5925.0,2322.0,3622300.0,19553.0,9769.0,0.0,32.0
291,P,smallest,indomain_split,0.770965,5.43723,10.0,5925.0,2322.0,3542290.0,21545.0,10760.0,0.0,25.0
292,P,smallest,indomain_split,0.776594,5.43361,10.0,5925.0,2322.0,3551947.0,21545.0,10760.0,0.0,25.0
293,P,smallest,indomain_split,0.769196,5.44649,10.0,5925.0,2322.0,3551593.0,21545.0,10760.0,0.0,25.0
294,P,smallest,indomain_split,0.776039,5.46687,10.0,5925.0,2322.0,3551593.0,21545.0,10760.0,0.0,25.0
295,P,smallest,indomain_split,0.770248,5.43598,10.0,5925.0,2322.0,3551947.0,21545.0,10760.0,0.0,25.0
296,P,smallest,indomain_split_random,0.89325,6.22851,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
297,P,smallest,indomain_split_random,0.878817,6.0996,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
298,P,smallest,indomain_split_random,0.771608,5.41043,10.0,5925.0,2322.0,3544016.0,21545.0,10760.0,0.0,25.0
299,P,smallest,indomain_split_random,0.791367,5.44532,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
300,P,smallest,indomain_split_random,0.778314,5.46334,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
301,X,dom_w_deg,indomain,0.778842,14.0015,2.0,5925.0,2322.0,4956636.0,12825.0,8004.0,0.0,18.0
302,X,dom_w_deg,indomain,0.787879,13.9968,2.0,5925.0,2322.0,4956636.0,12825.0,8004.0,0.0,18.0
303,X,dom_w_deg,indomain,0.776039,13.9774,2.0,5925.0,2322.0,4954505.0,12825.0,8004.0,0.0,18.0
304,X,dom_w_deg,indomain,0.78,13.9969,2.0,5925.0,2322.0,4954505.0,12825.0,8004.0,0.0,18.0
305,X,dom_w_deg,indomain,0.776163,13.9328,2.0,5925.0,2322.0,4954505.0,12825.0,8004.0,0.0,18.0
306,X,dom_w_deg,indomain_max,0.77657,7.45254,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
307,X,dom_w_deg,indomain_max,0.792244,7.61453,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
308,X,dom_w_deg,indomain_max,0.784531,7.43587,4.0,5925.0,2322.0,2662957.0,8496.0,4241.0,0.0,26.0
309,X,dom_w_deg,indomain_max,0.773403,7.45263,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
310,X,dom_w_deg,indomain_max,0.774732,7.45953,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
311,X,dom_w_deg,indomain_min,0.803128,7.95952,2.0,5925.0,2322.0,2394973.0,5837.0,2916.0,0.0,27.0
312,X,dom_w_deg,indomain_min,0.773818,7.88844,2.0,5925.0,2322.0,2394816.0,5837.0,2916.0,0.0,27.0
313,X,dom_w_deg,indomain_min,0.778847,7.99746,2.0,5925.0,2322.0,2394816.0,5837.0,2916.0,0.0,27.0
314,X,dom_w_deg,indomain_min,0.777112,7.90406,2.0,5925.0,2322.0,2394816.0,5837.0,2916.0,0.0,27.0
315,X,dom_w_deg,indomain_min,0.774666,7.91294,2.0,5925.0,2322.0,2394973.0,5837.0,2916.0,0.0,27.0
316,X,dom_w_deg,indomain_random,0.774549,18.2251,3.0,5925.0,2322.0,5618799.0,12605.0,6299.0,0.0,29.0
317,X,dom_w_deg,indomain_random,0.770676,18.1822,3.0,5925.0,2322.0,5618799.0,12605.0,6299.0,0.0,29.0
318,X,dom_w_deg,indomain_random,0.77649,18.1242,3.0,5925.0,2322.0,5553917.0,12605.0,6299.0,0.0,29.0
319,X,dom_w_deg,indomain_random,0.774978,18.2003,3.0,5925.0,2322.0,5618799.0,12605.0,6299.0,0.0,29.0
320,X,dom_w_deg,indomain_random,0.871834,20.0438,3.0,5925.0,2322.0,5618950.0,12605.0,6299.0,0.0,29.0
321,X,dom_w_deg,indomain_reverse_split,0.768645,9.65825,4.0,5925.0,2322.0,3481188.0,10179.0,5082.0,0.0,28.0
322,X,dom_w_deg,indomain_reverse_split,0.768836,9.66232,4.0,5925.0,2322.0,3481188.0,10179.0,5082.0,0.0,28.0
323,X,dom_w_deg,indomain_reverse_split,0.769596,9.67037,4.0,5925.0,2322.0,3481188.0,10179.0,5082.0,0.0,28.0
324,X,dom_w_deg,indomain_reverse_split,0.768861,9.64011,4.0,5925.0,2322.0,3481188.0,10179.0,5082.0,0.0,28.0
325,X,dom_w_deg,indomain_reverse_split,0.765709,9.77917,4.0,5925.0,2322.0,3481188.0,10179.0,5082.0,0.0,28.0
326,X,dom_w_deg,indomain_split,0.766828,7.38577,2.0,5925.0,2322.0,2833583.0,9349.0,4672.0,0.0,30.0
327,X,dom_w_deg,indomain_split,0.768492,7.51628,2.0,5925.0,2322.0,2833583.0,9349.0,4672.0,0.0,30.0
328,X,dom_w_deg,indomain_split,0.767063,7.42408,2.0,5925.0,2322.0,2833583.0,9349.0,4672.0,0.0,30.0
329,X,dom_w_deg,indomain_split,0.769584,7.40518,2.0,5925.0,2322.0,2833583.0,9349.0,4672.0,0.0,30.0
330,X,dom_w_deg,indomain_split,0.773158,7.41989,2.0,5925.0,2322.0,2833583.0,9349.0,4672.0,0.0,30.0
331,X,dom_w_deg,indomain_split_random,0.765351,7.81053,2.0,5925.0,2322.0,2361002.0,5837.0,2916.0,0.0,27.0
332,X,dom_w_deg,indomain_split_random,0.763508,7.83405,2.0,5925.0,2322.0,2361002.0,5837.0,2916.0,0.0,27.0
333,X,dom_w_deg,indomain_split_random,0.763438,7.81663,2.0,5925.0,2322.0,2361002.0,5837.0,2916.0,0.0,27.0
334,X,dom_w_deg,indomain_split_random,0.764638,7.82992,2.0,5925.0,2322.0,2361002.0,5837.0,2916.0,0.0,27.0
335,X,dom_w_deg,indomain_split_random,0.76237,7.85461,2.0,5925.0,2322.0,2361002.0,5837.0,2916.0,0.0,27.0
336,X,first_fail,indomain,0.762903,7.70257,2.0,5925.0,2322.0,2464607.0,6985.0,4629.0,0.0,20.0
337,X,first_fail,indomain,0.765208,7.68361,2.0,5925.0,2322.0,2464607.0,6985.0,4629.0,0.0,20.0
338,X,first_fail,indomain,0.763009,7.67107,2.0,5925.0,2322.0,2464460.0,6985.0,4629.0,0.0,20.0
339,X,first_fail,indomain,0.849703,7.72913,2.0,5925.0,2322.0,2464607.0,6985.0,4629.0,0.0,20.0
340,X,first_fail,indomain,0.766818,7.6874,2.0,5925.0,2322.0,2464460.0,6985.0,4629.0,0.0,20.0
341,X,first_fail,indomain_max,0.770502,7.40586,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
342,X,first_fail,indomain_max,0.77326,7.54798,4.0,5925.0,2322.0,2671849.0,8496.0,4241.0,0.0,26.0
343,X,first_fail,indomain_max,0.778004,7.36809,4.0,5925.0,2322.0,2671849.0,8496.0,4241.0,0.0,26.0
344,X,first_fail,indomain_max,0.768777,7.40536,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
345,X,first_fail,indomain_max,0.768797,7.35704,4.0,5925.0,2322.0,2671849.0,8496.0,4241.0,0.0,26.0
346,X,first_fail,indomain_min,0.770521,6.86889,2.0,5925.0,2322.0,2304445.0,8073.0,4034.0,0.0,27.0
347,X,first_fail,indomain_min,0.761146,6.9447,2.0,5925.0,2322.0,2304445.0,8073.0,4034.0,0.0,27.0
348,X,first_fail,indomain_min,0.770251,7.39959,2.0,5925.0,2322.0,2304445.0,8073.0,4034.0,0.0,27.0
349,X,first_fail,indomain_min,0.855601,7.89331,2.0,5925.0,2322.0,2304412.0,8073.0,4034.0,0.0,27.0
350,X,first_fail,indomain_min,0.775177,6.92304,2.0,5925.0,2322.0,2304445.0,8073.0,4034.0,0.0,27.0
351,X,first_fail,indomain_random,0.763491,7.05048,3.0,5925.0,2322.0,2519916.0,8501.0,4247.0,0.0,29.0
352,X,first_fail,indomain_random,0.763466,7.03434,3.0,5925.0,2322.0,2519820.0,8501.0,4247.0,0.0,29.0
353,X,first_fail,indomain_random,0.782441,6.99065,3.0,5925.0,2322.0,2519916.0,8501.0,4247.0,0.0,29.0
354,X,first_fail,indomain_random,0.767755,7.03647,3.0,5925.0,2322.0,2519916.0,8501.0,4247.0,0.0,29.0
355,X,first_fail,indomain_random,0.783406,7.02936,3.0,5925.0,2322.0,2519820.0,8501.0,4247.0,0.0,29.0
356,X,first_fail,indomain_reverse_split,0.762921,6.68907,4.0,5925.0,2322.0,2357360.0,8083.0,4034.0,0.0,32.0
357,X,first_fail,indomain_reverse_split,0.767429,6.67333,4.0,5925.0,2322.0,2357360.0,8083.0,4034.0,0.0,32.0
358,X,first_fail,indomain_reverse_split,0.773299,6.69904,4.0,5925.0,2322.0,2357360.0,8083.0,4034.0,0.0,32.0
359,X,first_fail,indomain_reverse_split,0.76554,6.67506,4.0,5925.0,2322.0,2357360.0,8083.0,4034.0,0.0,32.0
360,X,first_fail,indomain_reverse_split,0.767205,6.7713,4.0,5925.0,2322.0,2357360.0,8083.0,4034.0,0.0,32.0
361,X,first_fail,indomain_split,0.800152,5.90068,2.0,5925.0,2322.0,2118974.0,8199.0,4097.0,0.0,27.0
362,X,first_fail,indomain_split,0.787439,5.82418,2.0,5925.0,2322.0,2125716.0,8199.0,4097.0,0.0,27.0
363,X,first_fail,indomain_split,0.764443,5.92516,2.0,5925.0,2322.0,2125838.0,8199.0,4097.0,0.0,27.0
364,X,first_fail,indomain_split,0.802128,5.88065,2.0,5925.0,2322.0,2125838.0,8199.0,4097.0,0.0,27.0
365,X,first_fail,indomain_split,0.804933,5.83355,2.0,5925.0,2322.0,2125716.0,8199.0,4097.0,0.0,27.0
366,X,first_fail,indomain_split_random,0.769145,6.8835,2.0,5925.0,2322.0,2290969.0,8073.0,4034.0,0.0,27.0
367,X,first_fail,indomain_split_random,0.76484,6.87521,2.0,5925.0,2322.0,2290969.0,8073.0,4034.0,0.0,27.0
368,X,first_fail,indomain_split_random,0.769508,6.89941,2.0,5925.0,2322.0,2290969.0,8073.0,4034.0,0.0,27.0
369,X,first_fail,indomain_split_random,0.77078,6.89051,2.0,5925.0,2322.0,2290969.0,8073.0,4034.0,0.0,27.0
370,X,first_fail,indomain_split_random,0.76711,6.84452,2.0,5925.0,2322.0,2290969.0,8073.0,4034.0,0.0,27.0
371,X,impact,indomain,0.771179,11.7584,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
372,X,impact,indomain,0.781798,11.748,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
373,X,impact,indomain,0.776913,11.7587,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
374,X,impact,indomain,0.767701,11.8533,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
375,X,impact,indomain,0.767436,11.6922,2.0,5925.0,2322.0,4103736.0,10880.0,6452.0,0.0,19.0
376,X,impact,indomain_max,0.767271,10.8644,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
377,X,impact,indomain_max,0.771571,10.9978,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
378,X,impact,indomain_max,0.774619,12.4336,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
379,X,impact,indomain_max,0.875947,10.883,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
380,X,impact,indomain_max,0.773043,10.8786,5.0,5925.0,2322.0,4179389.0,12176.0,6081.0,0.0,25.0
381,X,impact,indomain_min,0.771342,10.3358,2.0,5925.0,2322.0,3921769.0,12081.0,6038.0,0.0,26.0
382,X,impact,indomain_min,0.767907,10.3053,2.0,5925.0,2322.0,3921769.0,12081.0,6038.0,0.0,26.0
383,X,impact,indomain_min,0.780509,10.3632,2.0,5925.0,2322.0,3921769.0,12081.0,6038.0,0.0,26.0
384,X,impact,indomain_min,0.773352,10.3282,2.0,5925.0,2322.0,3921085.0,12081.0,6038.0,0.0,26.0
385,X,impact,indomain_min,0.76775,10.4051,2.0,5925.0,2322.0,3921085.0,12081.0,6038.0,0.0,26.0
386,X,impact,indomain_random,0.775526,10.5118,7.0,5925.0,2322.0,4046291.0,12249.0,6115.0,0.0,29.0
387,X,impact,indomain_random,0.777202,10.5745,7.0,5925.0,2322.0,4046291.0,12249.0,6115.0,0.0,29.0
388,X,impact,indomain_random,0.782785,10.5976,7.0,5925.0,2322.0,4046284.0,12249.0,6115.0,0.0,29.0
389,X,impact,indomain_random,0.774077,10.598,7.0,5925.0,2322.0,4045787.0,12249.0,6115.0,0.0,29.0
390,X,impact,indomain_random,0.774821,10.6808,7.0,5925.0,2322.0,4046284.0,12249.0,6115.0,0.0,29.0
391,X,impact,indomain_reverse_split,0.768001,9.77139,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
392,X,impact,indomain_reverse_split,0.76555,9.71221,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
393,X,impact,indomain_reverse_split,0.774265,9.78452,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
394,X,impact,indomain_reverse_split,0.771401,9.79913,5.0,5925.0,2322.0,3814670.0,11968.0,5977.0,0.0,27.0
395,X,impact,indomain_reverse_split,0.772339,9.76087,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
396,X,impact,indomain_split,0.775541,9.97539,2.0,5925.0,2322.0,3823152.0,12081.0,6038.0,0.0,28.0
397,X,impact,indomain_split,0.771186,9.97975,2.0,5925.0,2322.0,3823152.0,12081.0,6038.0,0.0,28.0
398,X,impact,indomain_split,0.769914,10.0053,2.0,5925.0,2322.0,3823152.0,12081.0,6038.0,0.0,28.0
399,X,impact,indomain_split,0.767752,9.96528,2.0,5925.0,2322.0,3823152.0,12081.0,6038.0,0.0,28.0
400,X,impact,indomain_split,0.773078,9.94951,2.0,5925.0,2322.0,3823152.0,12081.0,6038.0,0.0,28.0
401,X,impact,indomain_split_random,0.777173,10.4845,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
402,X,impact,indomain_split_random,0.76933,11.7821,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
403,X,impact,indomain_split_random,0.873892,10.6739,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
404,X,impact,indomain_split_random,0.766828,10.3363,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
405,X,impact,indomain_split_random,0.783923,10.3257,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
406,X,input_order,indomain,0.759882,11.678,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
407,X,input_order,indomain,0.769108,11.852,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
408,X,input_order,indomain,0.778593,11.7628,2.0,5925.0,2322.0,4103736.0,10880.0,6452.0,0.0,19.0
409,X,input_order,indomain,0.766391,12.0385,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
410,X,input_order,indomain,0.766817,11.7643,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
411,X,input_order,indomain_max,0.763934,10.8664,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
412,X,input_order,indomain_max,0.767354,10.8722,5.0,5925.0,2322.0,4179389.0,12176.0,6081.0,0.0,25.0
413,X,input_order,indomain_max,0.775688,10.9047,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
414,X,input_order,indomain_max,0.777305,10.8324,5.0,5925.0,2322.0,4179375.0,12176.0,6081.0,0.0,25.0
415,X,input_order,indomain_max,0.769801,10.8479,5.0,5925.0,2322.0,4178749.0,12176.0,6081.0,0.0,25.0
416,X,input_order,indomain_min,0.765509,10.3607,2.0,5925.0,2322.0,3921769.0,12081.0,6038.0,0.0,26.0
417,X,input_order,indomain_min,0.769161,10.3683,2.0,5925.0,2322.0,3921772.0,12081.0,6038.0,0.0,26.0
418,X,input_order,indomain_min,0.808094,10.5406,2.0,5925.0,2322.0,3921772.0,12081.0,6038.0,0.0,26.0
419,X,input_order,indomain_min,0.779759,10.3775,2.0,5925.0,2322.0,3921769.0,12081.0,6038.0,0.0,26.0
420,X,input_order,indomain_min,0.771279,10.2978,2.0,5925.0,2322.0,3921772.0,12081.0,6038.0,0.0,26.0
421,X,input_order,indomain_random,0.765921,10.4359,7.0,5925.0,2322.0,4045761.0,12249.0,6115.0,0.0,29.0
422,X,input_order,indomain_random,0.769362,10.4767,7.0,5925.0,2322.0,4045761.0,12249.0,6115.0,0.0,29.0
423,X,input_order,indomain_random,0.763939,10.4965,7.0,5925.0,2322.0,4045761.0,12249.0,6115.0,0.0,29.0
424,X,input_order,indomain_random,0.768837,10.496,7.0,5925.0,2322.0,4045761.0,12249.0,6115.0,0.0,29.0
425,X,input_order,indomain_random,0.768846,11.7664,7.0,5925.0,2322.0,4045768.0,12249.0,6115.0,0.0,29.0
426,X,input_order,indomain_reverse_split,0.873464,10.2832,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
427,X,input_order,indomain_reverse_split,0.767706,9.87558,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
428,X,input_order,indomain_reverse_split,0.786265,9.76567,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
429,X,input_order,indomain_reverse_split,0.765054,9.74882,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
430,X,input_order,indomain_reverse_split,0.961824,9.71481,5.0,5925.0,2322.0,3814656.0,11968.0,5977.0,0.0,27.0
431,X,input_order,indomain_split,0.768635,9.99796,2.0,5925.0,2322.0,3823158.0,12081.0,6038.0,0.0,28.0
432,X,input_order,indomain_split,0.796712,10.0801,2.0,5925.0,2322.0,3823158.0,12081.0,6038.0,0.0,28.0
433,X,input_order,indomain_split,0.768758,9.95164,2.0,5925.0,2322.0,3823158.0,12081.0,6038.0,0.0,28.0
434,X,input_order,indomain_split,0.770212,10.0493,2.0,5925.0,2322.0,3823152.0,12081.0,6038.0,0.0,28.0
435,X,input_order,indomain_split,0.775857,9.9403,2.0,5925.0,2322.0,3822666.0,12081.0,6038.0,0.0,28.0
436,X,input_order,indomain_split_random,0.779548,10.375,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
437,X,input_order,indomain_split_random,0.785801,10.3397,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
438,X,input_order,indomain_split_random,0.77197,10.3968,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
439,X,input_order,indomain_split_random,0.783065,10.4893,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
440,X,input_order,indomain_split_random,0.776785,10.51,2.0,5925.0,2322.0,3921077.0,12081.0,6038.0,0.0,26.0
441,X,largest,indomain,0.776862,6.45266,2.0,5925.0,2322.0,2334047.0,5179.0,3028.0,0.0,19.0
442,X,largest,indomain,0.779171,6.48753,2.0,5925.0,2322.0,2334047.0,5179.0,3028.0,0.0,19.0
443,X,largest,indomain,0.775979,6.49128,2.0,5925.0,2322.0,2334047.0,5179.0,3028.0,0.0,19.0
444,X,largest,indomain,0.77713,6.49087,2.0,5925.0,2322.0,2334176.0,5179.0,3028.0,0.0,19.0
445,X,largest,indomain,0.777134,6.45296,2.0,5925.0,2322.0,2334176.0,5179.0,3028.0,0.0,19.0
446,X,largest,indomain_max,0.779791,8.89409,4.0,5925.0,2322.0,3253612.0,6193.0,3088.0,0.0,24.0
447,X,largest,indomain_max,0.77725,9.09147,4.0,5925.0,2322.0,3253612.0,6193.0,3088.0,0.0,24.0
448,X,largest,indomain_max,0.762874,8.76705,4.0,5925.0,2322.0,3253612.0,6193.0,3088.0,0.0,24.0
449,X,largest,indomain_max,0.771141,8.75619,4.0,5925.0,2322.0,3253725.0,6193.0,3088.0,0.0,24.0
450,X,largest,indomain_max,0.767226,8.79379,4.0,5925.0,2322.0,3253712.0,6193.0,3088.0,0.0,24.0
451,X,largest,indomain_min,0.770895,6.54056,2.0,5925.0,2322.0,2340878.0,5887.0,2941.0,0.0,26.0
452,X,largest,indomain_min,0.881592,7.45024,2.0,5925.0,2322.0,2340899.0,5887.0,2941.0,0.0,26.0
453,X,largest,indomain_min,0.905983,6.82464,2.0,5925.0,2322.0,2340878.0,5887.0,2941.0,0.0,26.0
454,X,largest,indomain_min,0.766622,6.53029,2.0,5925.0,2322.0,2340878.0,5887.0,2941.0,0.0,26.0
455,X,largest,indomain_min,0.76646,6.50554,2.0,5925.0,2322.0,2340878.0,5887.0,2941.0,0.0,26.0
456,X,largest,indomain_random,0.772814,6.84149,5.0,5925.0,2322.0,2560693.0,6081.0,3033.0,0.0,22.0
457,X,largest,indomain_random,0.773508,6.77674,5.0,5925.0,2322.0,2560764.0,6081.0,3033.0,0.0,22.0
458,X,largest,indomain_random,0.769367,6.7514,5.0,5925.0,2322.0,2560764.0,6081.0,3033.0,0.0,22.0
459,X,largest,indomain_random,0.770506,6.88686,5.0,5925.0,2322.0,2560779.0,6081.0,3033.0,0.0,22.0
460,X,largest,indomain_random,0.76698,6.7629,5.0,5925.0,2322.0,2560693.0,6081.0,3033.0,0.0,22.0
461,X,largest,indomain_reverse_split,0.785599,7.64274,5.0,5925.0,2322.0,2780428.0,6265.0,3122.0,0.0,28.0
462,X,largest,indomain_reverse_split,0.766771,7.61332,5.0,5925.0,2322.0,2780428.0,6265.0,3122.0,0.0,28.0
463,X,largest,indomain_reverse_split,0.778192,7.7216,5.0,5925.0,2322.0,2780428.0,6265.0,3122.0,0.0,28.0
464,X,largest,indomain_reverse_split,0.777923,7.70173,5.0,5925.0,2322.0,2780428.0,6265.0,3122.0,0.0,28.0
465,X,largest,indomain_reverse_split,0.777594,7.78252,5.0,5925.0,2322.0,2780428.0,6265.0,3122.0,0.0,28.0
